UMAP_dim	cluster_num	rep1	rep2	ARI	NMI
3	5	18	22	0.7920412826099867	0.7480743339546648
3	5	18	23	0.7194042964084232	0.7046995877135571
3	5	18	24	0.7357425016121913	0.7105264033759014
3	5	18	25	0.8093767267884214	0.7767020211143391
3	5	18	26	0.8186813027875846	0.7893009388553472
3	5	18	27	0.7559534458870985	0.7408340677048685
3	5	18	28	0.8201889553848036	0.7865886564859155
3	5	18	29	0.7676326248454354	0.7272247151987804
3	5	18	30	0.8784500129870381	0.8375439817716508
3	5	18	31	0.7426338268786445	0.7226617959259424
3	5	18	32	0.7434922733684503	0.7195799490703019
3	5	18	33	0.7762896307936887	0.7506921974823901
3	5	18	34	0.7618644162850666	0.7169491039536315
3	5	18	35	0.7654635428287587	0.7488338999941974
3	5	18	36	0.8329647202435415	0.8080460204551052
3	5	18	37	0.7172577801104708	0.6811438600904938
3	5	18	38	0.7528905981779548	0.7453313445586721
3	5	18	39	0.7238301752137886	0.6881055874667497
3	5	18	40	0.7398449487837345	0.6853360706498909
3	5	18	41	0.7779229522394123	0.7202999974937216
3	5	18	42	0.9109031040860688	0.8785291280584433
3	5	18	43	0.7759076062754724	0.7488958487547117
3	5	18	44	0.7076948132525075	0.6644034763204899
3	5	18	45	0.7613022140245945	0.7519237542509968
3	5	18	46	0.7475058879501267	0.7129827283493606
3	5	18	47	0.7105938868543904	0.678912213170918
3	5	18	48	0.7183978703653964	0.6840383323291054
3	5	18	49	0.7155612635480629	0.6853775401111244
3	5	18	50	0.7793706932725877	0.7382090755546198
3	5	19	20	0.7640487963511555	0.7206270070827873
3	5	19	21	0.775686746166153	0.7313959767207394
3	5	19	22	0.7533369283880683	0.7357026254637116
3	5	19	23	0.9033403521696981	0.8394966275203235
3	5	19	24	0.9189828402101528	0.8504913768838095
3	5	19	25	0.7780309317977607	0.7338971725331217
3	5	19	26	0.7679047660587746	0.7423429815118
3	5	19	27	0.9675451261777356	0.9424626319483027
3	5	19	28	0.7394165010746016	0.7026106589875512
3	5	19	29	0.8918371774888743	0.840030060376101
3	5	19	30	0.7325054159043386	0.6899601712371646
3	5	19	31	0.9182193115425549	0.8515140965266795
3	5	19	32	0.8555454439973825	0.811688962809782
3	5	19	33	0.8954574815496086	0.8304088616134829
3	5	19	34	0.782101886614001	0.7536645402637737
3	5	19	35	0.9420958761666741	0.8861341186151428
3	5	19	36	0.765947589452589	0.7063791517669313
3	5	19	37	0.8791881403683705	0.8059525182686624
3	5	19	38	0.9313998190805585	0.8679911459920775
3	5	19	39	0.8936183285950231	0.828359647051614
3	5	19	40	0.7298859030135393	0.7232250828017971
3	5	19	41	0.7462980888982403	0.7108829819039256
3	5	19	42	0.75997923206857	0.744495253011249
3	5	19	43	0.8106162556496217	0.7299593063421573
3	5	19	44	0.8995055044560895	0.8358928360298411
3	5	19	45	0.9403801000726197	0.8794925678501824
3	5	19	46	0.8742390584780778	0.8539861297357837
3	5	19	47	0.8980378110438887	0.8227045986870188
3	5	19	48	0.8980855662989203	0.8354200262878293
3	5	19	49	0.9203885338086486	0.8827005022205728
3	5	19	50	0.7980977188798225	0.7410409073144486
3	5	20	21	0.8957735422832518	0.8750490683524224
3	5	20	22	0.867879915935217	0.8068167078273338
3	5	20	23	0.7677991320628236	0.7381313187329506
3	5	20	24	0.7617972045754713	0.730363420445269
3	5	20	25	0.9496557312072733	0.9162785343507458
3	5	20	26	0.9056036621365433	0.8648882290286898
3	5	20	27	0.7509452051853538	0.7081692556058268
3	5	20	28	0.9421494720651147	0.9095753088018779
3	5	20	29	0.7728220752655106	0.7143282367250853
3	5	20	30	0.7769126286035797	0.7187450445022492
3	5	20	31	0.7488983590111188	0.7068937552172645
3	5	20	32	0.8701504117951765	0.8398945642742957
3	5	20	33	0.7849869213517187	0.7364323764550555
3	5	20	34	0.8894581424767655	0.8315070875771481
3	5	20	35	0.7589024594141994	0.7175902001841008
3	5	20	36	0.912238947447658	0.8707499316196143
3	5	20	37	0.8559528111132835	0.8213381374206727
3	5	20	38	0.7639257855349401	0.7263750537388807
3	5	20	39	0.829427060372454	0.7862899315808771
3	5	20	40	0.8294758399142048	0.7745218635362406
3	5	20	41	0.835852400654997	0.7749943154271199
3	5	20	42	0.7769649316626958	0.7351900382358075
3	5	20	43	0.8349787158624167	0.7757006622045538
3	5	20	44	0.7358293386166032	0.6803282968390589
3	5	20	45	0.7583659797990304	0.7157467188041106
3	5	20	46	0.7984453634491326	0.7613362776938606
3	5	20	47	0.7720336933144868	0.7544313049456028
3	5	20	48	0.8294514100271608	0.7758030437861904
3	5	20	49	0.7640584641617524	0.7478221413681221
3	5	20	50	0.8452769561549486	0.8229885405972476
3	5	21	22	0.8170182705508816	0.7817119210488215
3	5	21	23	0.7986634021640854	0.7899983403924962
3	5	21	24	0.7765310311065775	0.7372708835185968
3	5	21	25	0.904005833841211	0.8732557299259788
3	5	21	26	0.8588807845661376	0.8314578661078309
3	5	21	27	0.7690599556348223	0.734418744671045
3	5	21	28	0.8730421523148166	0.8500439694773194
3	5	21	29	0.7910069272637308	0.7225458648232816
3	5	21	30	0.7930905160886472	0.7411768312178814
3	5	21	31	0.7659323180094022	0.7172111995404243
3	5	21	32	0.8192554051422046	0.798149034109028
3	5	21	33	0.807241123105994	0.7603107893602746
3	5	21	34	0.8379941931539653	0.8005616225400486
3	5	21	35	0.7751732750609104	0.7294758706496292
3	5	21	36	0.8816705968710696	0.8445727271719206
3	5	21	37	0.7719271631964112	0.7386996752686807
3	5	21	38	0.7833513921008727	0.7464686687739298
3	5	21	39	0.7786856027600727	0.7367661800728232
3	5	21	40	0.7783319834383097	0.7501512600237344
3	5	21	41	0.7922473844642809	0.7419656820116919
3	5	21	42	0.7894315562944838	0.7490562501438804
3	5	21	43	0.8199130513147592	0.7793484231596688
3	5	21	44	0.7626785709718976	0.7159704207193925
3	5	21	45	0.7807724515722843	0.7422369568579474
3	5	21	46	0.818491257142805	0.7898838416147833
3	5	21	47	0.7920467067547968	0.7718199557153244
3	5	21	48	0.7764002908398905	0.7314253826143565
3	5	21	49	0.7632021872442499	0.7269020726727248
3	5	21	50	0.9287495919940375	0.8987413957494238
3	5	22	23	0.7742013520599708	0.7769820098868835
3	5	22	24	0.7535348367512499	0.7327408859430917
3	5	22	25	0.8786683558587024	0.8353657216836057
3	5	22	26	0.9292302432669292	0.8969766918600478
3	5	22	27	0.7380878937818364	0.7197419478333806
3	5	22	28	0.8564865906151701	0.8003677654081969
3	5	22	29	0.7661096204593894	0.7304914327772061
3	5	22	30	0.7990899720298288	0.7541949829115733
3	5	22	31	0.73647284668627	0.711641970770795
3	5	22	32	0.8231229553665664	0.79973722359492
3	5	22	33	0.7734727135105759	0.7357833820586852
3	5	22	34	0.9441874318237503	0.9259431600350359
3	5	22	35	0.7483992719067138	0.727693989977644
3	5	22	36	0.8361983447221529	0.7829218156077309
3	5	22	37	0.8044553403623201	0.7734848299982825
3	5	22	38	0.7550014867389161	0.7354529064113678
3	5	22	39	0.8168420762898538	0.7943266480995884
3	5	22	40	0.8970170031291747	0.8676883622982787
3	5	22	41	0.9071246124877959	0.8667916831081193
3	5	22	42	0.7694219701351407	0.7154577373573711
3	5	22	43	0.7795554784981544	0.7153743931829621
3	5	22	44	0.7331030643500958	0.7042842383856001
3	5	22	45	0.7470227051194457	0.7237634659396637
3	5	22	46	0.8006020611738606	0.7856824884494671
3	5	22	47	0.7511969070092755	0.73551230346946606
3	5	22	48	0.8203053766243473	0.8011758905854209
3	5	22	49	0.7484882668450913	0.7341310323425214
3	5	22	50	0.7786996104804302	0.7475124225179155
3	5	23	24	0.9539099004684791	0.8911517634916607
3	5	23	25	0.78753171249657306	0.7677896200784968
3	5	23	26	0.7993621403010952	0.7826556970521181
3	5	23	27	0.9220980224407108	0.8679858229024123
3	5	23	28	0.7490569244590422	0.7286475200977124
3	5	23	29	0.8564918327317073	0.778728926270241
3	5	23	30	0.7309157546756813	0.6893783554481506
3	5	23	31	0.9117513693415167	0.8348775214764029
3	5	23	32	0.8844502137121599	0.8660914107256084
3	5	23	33	0.8791209587600611	0.8283693258641411
3	5	23	34	0.7925577556928055	0.7884448013366605
3	5	23	35	0.9275724910742698	0.8705032966906828
3	5	23	36	0.7785665982246575	0.7623618413131797
3	5	23	37	0.8889734519173413	0.8527993402164139
3	5	23	38	0.9576929916144407	0.919079821734033
3	5	23	39	0.9030949996806794	0.8756123982377932
3	5	23	40	0.7535610256152082	0.7659639208997417
3	5	23	41	0.772356020501562	0.7545772381674755
3	5	23	42	0.6921209709157387	0.6593573167540014
3	5	23	43	0.8059972072631326	0.7529820180936112
3	5	23	44	0.933582522970875	0.8643938936101299
3	5	23	45	0.9410345768884582	0.8928655614860258
3	5	23	46	0.8889607201642415	0.8460585154988849
3	5	23	47	0.9675273298475817	0.9326540760932778
3	5	23	48	0.9050320137209713	0.8724764321464225
3	5	23	49	0.9354567740283953	0.8591885152644061
3	5	23	50	0.8100970368662436	0.7958599505212557
3	5	24	25	0.7906652378765457	0.7692848979826896
3	5	24	26	0.7753441020534408	0.7365704800503224
3	5	24	27	0.9318162824707126	0.8627572633081199
3	5	24	28	0.7337876272848171	0.6971150348209193
3	5	24	29	0.8759671777050402	0.8073464809303713
3	5	24	30	0.7231149644325081	0.6751705474124947
3	5	24	31	0.9450120047071568	0.9041104650080307
3	5	24	32	0.8699078142842953	0.8233879619397353
3	5	24	33	0.8978312851919525	0.8542527867992743
3	5	24	34	0.7753016640097905	0.7456137533403001
3	5	24	35	0.9618231611943625	0.9346564861463379
3	5	24	36	0.7736282082072435	0.7278408231062439
3	5	24	37	0.8825914191593544	0.8189076521948833
3	5	24	38	0.9679755996236712	0.9193982808442988
3	5	24	39	0.9051301642324692	0.8533805438746378
3	5	24	40	0.7320123042625075	0.7216943275367952
3	5	24	41	0.7690404309217216	0.7470043252638455
3	5	24	42	0.7156190818195135	0.6900201231874287
3	5	24	43	0.8032027768645515	0.7272361551803709
3	5	24	44	0.9289975252051449	0.8684731837167631
3	5	24	45	0.9502315305801554	0.893088869255876
3	5	24	46	0.8744539211712852	0.8291673209951639
3	5	24	47	0.9559368051630899	0.89834672613572
3	5	24	48	0.8987201940485193	0.8297232524110718
3	5	24	49	0.9402844230711542	0.866152238803584
3	5	24	50	0.8083323603538177	0.7730390224946991
3	5	25	26	0.9178001771762572	0.8851769967683312
3	5	25	27	0.7622974515173069	0.7170265846716033
3	5	25	28	0.9280112702512326	0.9051514369040221
3	5	25	29	0.7950842394728455	0.7335069826608904
3	5	25	30	0.7829728027814749	0.7367501649772848
3	5	25	31	0.7790442474428616	0.7513458401995528
3	5	25	32	0.8887386026349283	0.8730672777656607
3	5	25	33	0.8123659572078009	0.7764040888264082
3	5	25	34	0.895904356369468	0.8520783546907095
3	5	25	35	0.7925710029849696	0.7688705238733639
3	5	25	36	0.9548595003775098	0.9313669294010577
3	5	25	37	0.8289734308095913	0.7924555121994802
3	5	25	38	0.7850437234965738	0.7519129911456146
3	5	25	39	0.8536152328964297	0.8264533933322823
3	5	25	40	0.8388432442550836	0.801939748363113
3	5	25	41	0.8731145125893226	0.8326865883136915
3	5	25	42	0.7812688295488751	0.741066397434514
3	5	25	43	0.8596365939904138	0.8023940385005669
3	5	25	44	0.7681647563753636	0.7392416617340978
3	5	25	45	0.779503740961317	0.7418308367970918
3	5	25	46	0.8290913965028726	0.806412286452036
3	5	25	47	0.767203968363283	0.7275791981473337
3	5	25	48	0.8397170109828529	0.7978758392885696
3	5	25	49	0.7657309006126986	0.7322063436151841
3	5	25	50	0.8642765302453711	0.8374870844048176
3	5	26	27	0.755811700532383	0.7293085929376181
3	5	26	28	0.8847121466214636	0.8498688811414807
3	5	26	29	0.7719972017012072	0.7163239923184851
3	5	26	30	0.8288611135040281	0.7797704371777598
3	5	26	31	0.7533335453596324	0.7128339126226195
3	5	26	32	0.854181865268961	0.8286283465491971
3	5	26	33	0.7857140939056889	0.734881132782156
3	5	26	34	0.9118971464191183	0.884175644734489
3	5	26	35	0.7646485296469746	0.7203447597767982
3	5	26	36	0.8771286742451909	0.8367352851509743
3	5	26	37	0.8150033176583222	0.7745458845676857
3	5	26	38	0.7734884493774549	0.7375322677528542
3	5	26	39	0.826967636070727	0.7885818067142921
3	5	26	40	0.8479800816833907	0.811840501082219
3	5	26	41	0.8567228230357559	0.8018253383566422
3	5	26	42	0.7972618375613476	0.7656249359711254
3	5	26	43	0.817189743398601	0.7605054058807144
3	5	26	44	0.7608654624976972	0.7145450681675816
3	5	26	45	0.7626244896262908	0.7241581694224694
3	5	26	46	0.8215300701037507	0.7967869011352449
3	5	26	47	0.7735941486673731	0.7395372300713094
3	5	26	48	0.8301558424019532	0.7997761096514602
3	5	26	49	0.7744211091737749	0.7472401975167954
3	5	26	50	0.8269700955053974	0.8031248527123787
3	5	27	28	0.7263641214862315	0.6901343722085587
3	5	27	29	0.8916538484766973	0.8347779957119945
3	5	27	30	0.7260575914650966	0.6834672451417487
3	5	27	31	0.9395153980983032	0.880562440076299
3	5	27	32	0.8618996763573297	0.8148881438413682
3	5	27	33	0.8962943185534171	0.843244655676042
3	5	27	34	0.7642634987755077	0.7352997256210266
3	5	27	35	0.9551151320808374	0.901259840060474
3	5	27	36	0.7578793689623273	0.7058710449577233
3	5	27	37	0.8843316022584526	0.8106092132193505
3	5	27	38	0.952451567627836	0.901108513042697
3	5	27	39	0.8975005918210872	0.8321538204802746
3	5	27	40	0.7155419416060619	0.7082960231089859
3	5	27	41	0.7327698828791567	0.696075133560843
3	5	27	42	0.7675137528548406	0.7619174692994206
3	5	27	43	0.8061793041468038	0.7267033752364919
3	5	27	44	0.9074733536560852	0.8394088500581078
3	5	27	45	0.9709237888122524	0.9316001136535854
3	5	27	46	0.8567593538784416	0.829619724095716
3	5	27	47	0.9234296236093535	0.8553173695819964
3	5	27	48	0.9015234644770397	0.8364530333462462
3	5	27	49	0.9317364412683056	0.8809209717393707
3	5	27	50	0.7930785277117369	0.7445767172648383
3	5	28	29	0.7468891747342766	0.688688670330935
3	5	28	30	0.8032092423583361	0.7572125587020805
3	5	28	31	0.7237024613319512	0.6818457521031962
3	5	28	32	0.8464489646010304	0.8295961440196182
3	5	28	33	0.7555864794471273	0.7032063989713407
3	5	28	34	0.8494844167489095	0.7938209067083554
3	5	28	35	0.7340841645569673	0.6943943119689036
3	5	28	36	0.893344355032159	0.8711903501290583
3	5	28	37	0.8243202700996052	0.8008645846457649
3	5	28	38	0.7369004294430588	0.6979131599801226
3	5	28	39	0.7991828526926341	0.7667406573635318
3	5	28	40	0.8380720877523334	0.7866943365365745
3	5	28	41	0.8484498213973365	0.7980389291463231
3	5	28	42	0.8002332502983992	0.7570535873998653
3	5	28	43	0.8051292048249274	0.7581911433934316
3	5	28	44	0.7197400885706616	0.6845603962392847
3	5	28	45	0.7322953249212868	0.6894916443012467
3	5	28	46	0.7800404656467098	0.754955323352808
3	5	28	47	0.7420498386643007	0.7124178557549953
3	5	28	48	0.7978718800093175	0.754573967737777
3	5	28	49	0.737672438883125	0.7168503846688198
3	5	28	50	0.8280862921223092	0.8129111252346122
3	5	29	30	0.7392572486608235	0.6989483156194992
3	5	29	31	0.880108213113041	0.8201085229588869
3	5	29	32	0.8208974737657995	0.7568609884043733
3	5	29	33	0.8485057761589526	0.7807472181215651
3	5	29	34	0.8013112305353927	0.7543551426881898
3	5	29	35	0.9069649485082754	0.8464162301410011
3	5	29	36	0.7790364985912553	0.7062551506288204
3	5	29	37	0.8487176524469265	0.7726992437182414
3	5	29	38	0.8867058366080732	0.8234388765176871
3	5	29	39	0.8706091403079466	0.8021657233416936
3	5	29	40	0.7405076497790405	0.7157855437991879
3	5	29	41	0.7624620602873327	0.7159492628464214
3	5	29	42	0.7418213254467788	0.7034095069719011
3	5	29	43	0.7956922207586349	0.7162973959604889
3	5	29	44	0.8640680595573068	0.8022556306914018
3	5	29	45	0.8931620454078527	0.8302697401729676
3	5	29	46	0.8734339402680822	0.8291650701601955
3	5	29	47	0.849555441310349	0.7660327368711576
3	5	29	48	0.8681810294363195	0.80099024180627
3	5	29	49	0.8618124907467106	0.8086897781042155
3	5	29	50	0.7886786815681461	0.7200065967650839
3	5	30	31	0.7001796378517187	0.6509145906765361
3	5	30	32	0.7219821200137071	0.6792801410723952
3	5	30	33	0.738545344476717	0.680393602344837
3	5	30	34	0.7622003442518804	0.7185481341901085
3	5	30	35	0.7126392455965915	0.666457319014833
3	5	30	36	0.7926914829794125	0.745675783915293
3	5	30	37	0.7036203981459738	0.6525296985263763
3	5	30	38	0.7136289411113395	0.6626113712589263
3	5	30	39	0.7029383070909895	0.6530628560675225
3	5	30	40	0.7403132464576518	0.6826302734507954
3	5	30	41	0.7765138448288018	0.7149105967852822
3	5	30	42	0.9024986177096018	0.8552195640071107
3	5	30	43	0.7667778266807947	0.728954643128411
3	5	30	44	0.7841585339804106	0.7685859014405275
3	5	30	45	0.7093708483019074	0.658808497361042
3	5	30	46	0.7810179178716249	0.7508414319962559
3	5	30	47	0.7295347384803864	0.6725574790564894
3	5	30	48	0.7035010254981633	0.6613207627334841
3	5	30	49	0.7321550607924854	0.6904887085167511
3	5	30	50	0.7815110690926058	0.7332215803477965
3	5	31	32	0.8597628400529472	0.7972865217773341
3	5	31	33	0.9007586422960073	0.8736762677910145
3	5	31	34	0.7611464314304139	0.7257289691321942
3	5	31	35	0.9592819413002761	0.9216606992310638
3	5	31	36	0.7594177076177382	0.7065460430835356
3	5	31	37	0.876883143330823	0.7980418065035099
3	5	31	38	0.9485897771377163	0.8952244187039027
3	5	31	39	0.8986202368215945	0.831680476495014
3	5	31	40	0.714590725492684	0.7009859032719103
3	5	31	41	0.7485870775649078	0.7242144213698575
3	5	31	42	0.73232162392679	0.7226885163018274
3	5	31	43	0.7928311236336824	0.7067950988877927
3	5	31	44	0.8825541123035239	0.8007903547911561
3	5	31	45	0.9660074577176958	0.9280160902588552
3	5	31	46	0.8261530983073521	0.7771861754897473
3	5	31	47	0.9183806520005904	0.8473529210161418
3	5	31	48	0.8938569451108588	0.8138431779540167
3	5	31	49	0.8974437224372233	0.8131390748644267
3	5	31	50	0.7995830256514362	0.7602191995332264
3	5	32	33	0.8017474573338411	0.758695111088244
3	5	32	34	0.8393437461705526	0.8079006449951502
3	5	32	35	0.8739256662193987	0.8245519131796037
3	5	32	36	0.8476376964511582	0.81828420043397
3	5	32	37	0.9343581830710429	0.8879493158010738
3	5	32	38	0.8749797334419273	0.8285711512420195
3	5	32	39	0.9469075247987722	0.9095682083780307
3	5	32	40	0.7985467601458404	0.7867665633447009
3	5	32	41	0.8027033263642394	0.7694098740282888
3	5	32	42	0.7103111768750062	0.6726120078867003
3	5	32	43	0.8688436368784874	0.8016601922188935
3	5	32	44	0.8498632027976948	0.7938703256349069
3	5	32	45	0.8708121700094587	0.8190596017973597
3	5	32	46	0.7943890228646483	0.7894374300669826
3	5	32	47	0.8657194790549195	0.8251555071490612
3	5	32	48	0.9456547655503766	0.9038661512346396
3	5	32	49	0.859358319449866	0.8122354600203648
3	5	32	50	0.8271499070778583	0.8039553950653784
3	5	33	34	0.8046637457501589	0.7575077655035342
3	5	33	35	0.9076214834074904	0.8801002988534693
3	5	33	36	0.8017431561347781	0.75042545582789
3	5	33	37	0.8235220690808425	0.7531841296257513
3	5	33	38	0.9196077496641537	0.8949693487568323
3	5	33	39	0.8444546862300961	0.7858768473920555
3	5	33	40	0.7484378204087409	0.7206648799777026
3	5	33	41	0.78210932745106	0.7457393587039524
3	5	33	42	0.7651164128274709	0.7373402611833999
3	5	33	43	0.7867699508779167	0.709286456021709
3	5	33	44	0.8412218282832614	0.7669573344678591
3	5	33	45	0.9240318435437757	0.9058066031217082
3	5	33	46	0.8714686184438902	0.7972892511139484
3	5	33	47	0.8871624534117674	0.8361185253697255
3	5	33	48	0.8398528074080056	0.7665275627509404
3	5	33	49	0.8516205313601406	0.7722919007077669
3	5	33	50	0.7941472463433671	0.7609107770398436
3	5	34	35	0.7756464924242623	0.7441120827997272
3	5	34	36	0.85378062304479585	0.7973490665414087
3	5	34	37	0.8320303068610296	0.7913725743274825
3	5	34	38	0.7789419401339437	0.7496896447294068
3	5	34	39	0.8444556492126224	0.8124051971010223
3	5	34	40	0.9134568684672795	0.9002549460144295
3	5	34	41	0.9045481141440329	0.8760089366228053
3	5	34	42	0.7370570156016798	0.6844578099550455
3	5	34	43	0.7980101625487075	0.7266355177217557
3	5	34	44	0.7549649903943725	0.716896588140648
3	5	34	45	0.7731929050620223	0.739358060306383
3	5	34	46	0.8264822752861049	0.8063920232200797
3	5	34	47	0.7718710097155069	0.747781773638861
3	5	34	48	0.8488196387721706	0.81997230681862
3	5	34	49	0.7676631784688862	0.7449912321381742
3	5	34	50	0.7983868820988782	0.7623122454984862
3	5	35	36	0.775434907748188	0.7316151456660712
3	5	35	37	0.8973031373733641	0.8293233062645293
3	5	35	38	0.9650361616939409	0.9239092449167415
3	5	35	39	0.9208082816523435	0.8640104600553591
3	5	35	40	0.7256227340744831	0.716061647003176
3	5	35	41	0.7601415161347062	0.739874284270379
3	5	35	42	0.737853171691825	0.7192921549643592
3	5	35	43	0.8125305824258016	0.7477009376493676
3	5	35	44	0.908616011020811	0.8439439068584924
3	5	35	45	0.9734443759519149	0.9349760797115676
3	5	35	46	0.8474436188254207	0.8104411154985506
3	5	35	47	0.9202912210667827	0.8520328454411548
3	5	35	48	0.9184168135798297	0.8560574706758062
3	5	35	49	0.9124175351769583	0.8374480889096836
3	5	35	50	0.8093048290157566	0.7667994173278935
3	5	36	37	0.7927671228353205	0.7472442358551666
3	5	36	38	0.7764214381803223	0.7430301621631424
3	5	36	39	0.8114037729909347	0.7669180589108061
3	5	36	40	0.7960468125345742	0.7498406665847036
3	5	36	41	0.8404769375769298	0.7866880990919087
3	5	36	42	0.7941172905735892	0.7529155593183711
3	5	36	43	0.8868749968914779	0.842895069811148
3	5	36	44	0.7608248685762957	0.7124432867733561
3	5	36	45	0.7704298498121901	0.7270341863972936
3	5	36	46	0.8170835254776966	0.7750267775038742
3	5	36	47	0.7560769798558075	0.7092279852938149
3	5	36	48	0.7991263402912658	0.7432854581702081
3	5	36	49	0.7537828901958717	0.7072430935070855
3	5	36	50	0.8436441256100184	0.7977999706703306
3	5	37	38	0.8915294560337046	0.8225266013587321
3	5	37	39	0.9645946491820432	0.9290476712867357
3	5	37	40	0.7841966076767263	0.7717459172572982
3	5	37	41	0.7883093072624456	0.764978336553967
3	5	37	42	0.6912552269366857	0.6447570837305491
3	5	37	43	0.8230735109056907	0.7371296008661872
3	5	37	44	0.8658070699465737	0.7941666481816116
3	5	37	45	0.892567106664406	0.8177501519860465
3	5	37	46	0.8013003952111781	0.7725241873370895
3	5	37	47	0.8877766585570059	0.833812571938915
3	5	37	48	0.9705907469872319	0.9379520288574476
3	5	37	49	0.875549875012451	0.8178428234782505
3	5	37	50	0.7831664418075511	0.7435260142293142
3	5	38	39	0.9149615794816949	0.8649568233900166
3	5	38	40	0.7329871524660585	0.7241556171275663
3	5	38	41	0.7590640794623532	0.7313930629409651
3	5	38	42	0.7250974024037403	0.7019263006818589
3	5	38	43	0.8064783820149147	0.7353835315900201
3	5	38	44	0.9101787068508325	0.8339070168587639
3	5	38	45	0.9810366079071569	0.9597680861224885
3	5	38	46	0.8623970499297299	0.8227516497321624
3	5	38	47	0.951126409185674	0.8957779462077389
3	5	38	48	0.9091206913578831	0.8391224141903337
3	5	38	49	0.9274685006230257	0.8463486748099288
3	5	38	50	0.8068053306553232	0.7679749083169597
3	5	39	40	0.7965563271119506	0.792450698173115
3	5	39	41	0.812075450852961	0.7946605084269398
3	5	39	42	0.6917865300939231	0.6469210353134853
3	5	39	43	0.839090996622891	0.7564321661272919
3	5	39	44	0.8841883413097326	0.8253606018167021
3	5	39	45	0.9152203578014413	0.8594086719422132
3	5	39	46	0.8236972662174825	0.8144955680048189
3	5	39	47	0.8890680350772291	0.8334691022533012
3	5	39	48	0.9831155080533915	0.953199630124535
3	5	39	49	0.8812884484117477	0.8242821488383546
3	5	39	50	0.7941076217647987	0.7535750771575634
3	5	40	41	0.9332065443021047	0.9096546611163067
3	5	40	42	0.71422847877009	0.6552425011885992
3	5	40	43	0.7457343385169569	0.6915301105014113
3	5	40	44	0.7115073466113095	0.6934247854837642
3	5	40	45	0.7244777573075105	0.7122910993031478
3	5	40	46	0.776578236351447	0.769655486111206
3	5	40	47	0.7299316453035745	0.7245576918445934
3	5	40	48	0.7978071432115166	0.7887732459556922
3	5	40	49	0.7278948203534409	0.7239221017322797
3	5	40	50	0.7428763556445543	0.7208940432440443
3	5	41	42	0.7440393697362759	0.679917452846689
3	5	41	43	0.7869384489368143	0.7240064965991088
3	5	41	44	0.7468721052730184	0.7174729859613319
3	5	41	45	0.7491638149914376	0.7186428312060352
3	5	41	46	0.8062275711294259	0.7818833717936328
3	5	41	47	0.7476221492623886	0.7124102298190639
3	5	41	48	0.8005996517047522	0.7696196274605783
3	5	41	49	0.7482990432893134	0.7198509257074838
3	5	41	50	0.773726364134943	0.7309755096772749
3	5	42	43	0.7620488864114241	0.7196035189764878
3	5	42	44	0.7168303947420748	0.6814899029708934
3	5	42	45	0.7429099308606911	0.7313346084681366
3	5	42	46	0.7437998253410124	0.7216324385723794
3	5	42	47	0.7063415474341423	0.6655243993649327
3	5	42	48	0.6881747912704242	0.6442165473846353
3	5	42	49	0.7143281856589742	0.6924781779192403
3	5	42	50	0.7745982193369404	0.7352245166944879
3	5	43	44	0.8273194591100234	0.7820635776908491
3	5	43	45	0.8027548086617763	0.7207774511238185
3	5	43	46	0.8106803149636539	0.7743913209583387
3	5	43	47	0.7893551268956412	0.7029989917193504
3	5	43	48	0.8371901393865481	0.7582733049272165
3	5	43	49	0.7984133059784719	0.7347633794131131
3	5	43	50	0.832419345230294	0.8053775661177178
3	5	44	45	0.8954315020441289	0.8090996460537296
3	5	44	46	0.8762329146742579	0.8414882108434348
3	5	44	47	0.9116566698983328	0.8162621689867386
3	5	44	48	0.8835525412515893	0.8185723254704492
3	5	44	49	0.9175020521040529	0.8460322244778876
3	5	44	50	0.7995702662400481	0.7655389251376994
3	5	45	46	0.845800447450636	0.8015528033226843
3	5	45	47	0.9411854034154751	0.885061509733521
3	5	45	48	0.9103936799052589	0.8372048655972477
3	5	45	49	0.9111479906602048	0.822851397079639
3	5	45	50	0.8053643836754498	0.7646725186937912
3	5	46	47	0.8589515975324584	0.7956486191545366
3	5	46	48	0.8163102021322283	0.7841571635621268
3	5	46	49	0.8784717277606509	0.8592973738274562
3	5	46	50	0.8211166321373541	0.7981436680138271
3	5	47	48	0.8918737423425344	0.8318230412030191
3	5	47	49	0.9355975593559249	0.8653034963590522
3	5	47	50	0.8065166120311865	0.7797096426201797
3	5	48	49	0.8830969705682917	0.8175948609775312
3	5	48	50	0.7846839659858483	0.7338491262364014
3	5	49	50	0.7839294114846808	0.7417310317803445
3	6	1	2	0.8676645505855762	0.7912172442026367
3	6	1	3	0.7460370265299006	0.6996863599824684
3	6	1	4	0.83561989927194	0.77035150483238
3	6	1	5	0.9066914321021674	0.8709680356746661
3	6	1	6	0.8334054793510045	0.7730811760332343
3	6	1	7	0.9229460965283238	0.8602859273911525
3	6	1	8	0.8386502794817186	0.7779515793780236
3	6	1	9	0.8384626164305663	0.7895354081082532
3	6	1	10	0.8269092659517752	0.7951887280280344
3	6	1	11	0.7724332430813576	0.7395379495014797
3	6	1	12	0.8504234504944859	0.7996439895825531
3	6	1	13	0.8388680923900361	0.7829764697302863
3	6	1	14	0.8326495651231465	0.7796804077646334
3	6	1	15	0.8464283991558114	0.7955293433328541
3	6	1	16	0.8735171158499081	0.8232519320079414
3	6	1	17	0.8440042786186013	0.7787871824659782
